income_band,category_l1,drcr_ind,cnt_cust,avg_prop,min_prop,max_prop,var_prop,median
83,CHARGES,D,2,0.0001421731,2.61847708316054E-005,0.0002581614,1.34532919532554E-008,0.0001421731
83,EMI,D,1,0.1473658532,0.1473658532,0.1473658532,0,0.1473658532
84,PETROL,D,1,0.0008648533,0.0008648533,0.0008648533,0,0.0008648533
85,BILL PAYMENT,D,2,0.0121738864,0.0004522185,0.0238955542,0.0001373975,0.0121738864
85,CONSUMPTION,D,3,0.0435589763,0.0022059437,0.115394704,0.0025998799,0.0130762812
85,SAVINGS,D,2,0.2892481051,0.0674425289,0.5110536814,0.0491977136,0.2892481089
87,BRANCH CHARGES,D,1,2.43234826484695E-005,2.43234826484695E-005,2.43234826484695E-005,0,2.43234826484695E-005
87,EMI,D,1,0.0294159129,0.0294159129,0.0294159129,0,0.0294159129
89,BILL PAYMENT,D,2,0.0193645218,0.0139534883,0.0247755554,2.92792837395467E-005,0.0193645209
89,CONSUMPTION,D,1,0.030667726,0.030667726,0.030667726,0,0.030667726
90,UNKNOWN,D,1,0.1767709553,0.1767709553,0.1767709553,0,0.1767709553
93,BILL PAYMENT,D,2,0.0226466963,0.0093372259,0.0359561667,0.000177142,0.0226466954
93,CONSUMPTION,D,2,0.4733971655,0.0426133275,0.9041810036,0.1855747151,0.4733971655
93,PETROL CHARGES,D,1,8.56132737681037E-006,8.56132737681037E-006,8.56132737681037E-006,0,8.56132737681037E-006
93,SAVINGS,D,1,0.2193105966,0.2193105966,0.2193105966,0,0.2193105966
94,PERSONAL,D,1,0.0005022797,0.0005022797,0.0005022797,0,0.0005022797
94,TRAVEL,D,1,0.000650186,0.000650186,0.000650186,0,0.000650186
94,UNKNOWABLE,D,1,0.0074178674,0.0074178674,0.0074178674,0,0.0074178674
94,UNKNOWN,D,2,0.8518563509,0.7469326854,0.9567800164,0.0110089756,0.8518563509
95,BOUNCE CHARGES,D,1,1.42158078233479E-005,1.42158078233479E-005,1.42158078233479E-005,0,1.42158078233479E-005
95,BRANCH CHARGES,D,1,2.03082963707857E-005,2.03082963707857E-005,2.03082963707857E-005,0,2.03082963707857E-005
95,CHARGES,D,2,2.5467837076576E-005,1.52822849486256E-005,3.56533892045263E-005,1.03745472151194E-010,2.54678379860707E-005
95,EMI,D,2,0.0385376941,0.0370588601,0.0400165282,0.000002187,0.038537696
95,INVESTMENT,D,1,1.69898539752467E-005,1.69898539752467E-005,1.69898539752467E-005,0,1.69898539752467E-005
95,TAX,D,1,0.0001937566,0.0001937566,0.0001937566,0,0.0001937566
96,INSURANCE,D,1,0.0005022023,0.0005022023,0.0005022023,0,0.0005022023
97,CONSUMPTION,D,2,0.1964428569,0.0030472567,0.3898384571,0.0374018582,0.1964428574
98,PERSONAL,D,1,0.0018717962,0.0018717962,0.0018717962,0,0.0018717962
98,TRAVEL,D,1,0.0103352405,0.0103352405,0.0103352405,0,0.0103352405
98,UNKNOWN,D,3,0.7128715118,0.5106354356,0.9981216788,0.0430528092,0.6298574209
99,BRANCH CHARGES,D,1,0.0001872805,0.0001872805,0.0001872805,0,0.0001872805
99,CHARGES,D,2,0.0001657291,1.3068090993329E-005,0.0003183902,2.33053932481847E-008,0.0001657291
99,INVESTMENT,D,1,0.1285216659,0.1285216659,0.1285216659,0,0.1285216659
99,TAX,D,1,0.0014379309,0.0014379309,0.0014379309,0,0.0014379309
100,INSURANCE,D,1,0.0514306054,0.0514306054,0.0514306054,0,0.0514306054
101,BILL PAYMENT,D,1,0.0004096576,0.0004096576,0.0004096576,0,0.0004096576
101,CONSUMPTION,D,1,0.03721378,0.03721378,0.03721378,0,0.03721378
101,LOW BALANCE CHARGES,D,1,0.0002485573,0.0002485573,0.0002485573,0,0.0002485573
102,UNKNOWN,D,1,0.1913527399,0.1913527399,0.1913527399,0,0.1913527399
103,BOUNCE CHARGES,D,1,3.00896408589324E-005,3.00896408589324E-005,3.00896408589324E-005,0,3.00896408589324E-005
103,CHARGES,D,1,0.0001536748,0.0001536748,0.0001536748,0,0.0001536748
103,EMI,D,1,0.0104149207,0.0104149207,0.0104149207,0,0.0104149207
103,INVESTMENT,D,1,0.0742823705,0.0742823705,0.0742823705,0,0.0742823705
103,TAX,D,1,0.0937288553,0.0937288553,0.0937288553,0,0.0937288553
104,INSURANCE,D,1,0.0012720776,0.0012720776,0.0012720776,0,0.0012720776
106,UNKNOWN,D,1,1,1,1,0,1
110,TRAVEL,D,1,0.0058749323,0.0058749323,0.0058749323,0,0.0058749323
110,UNKNOWN,D,1,0.9155729413,0.9155729413,0.9155729413,0,0.9155729413
111,BOUNCE CHARGES,D,1,1.59727514983388E-005,1.59727514983388E-005,1.59727514983388E-005,0,1.59727514983388E-005
111,CHARGES,D,2,0.0003052516,0.0001729648,0.0004375383,1.74997813799665E-008,0.0003052516
111,TAX,D,3,0.2482984531,0.0004004443,0.4305601418,0.0329936242,0.3139347732
115,INVESTMENT,D,1,0.0007699182,0.0007699182,0.0007699182,0,0.0007699182
115,TAX,D,1,0.5728418827,0.5728418827,0.5728418827,0,0.5728418827
117,BILL PAYMENT,D,1,0.0183236878,0.0183236878,0.0183236878,0,0.0183236878
117,CONSUMPTION,D,1,0.2066186517,0.2066186517,0.2066186517,0,0.2066186517
117,SAVINGS,D,1,0.0005466059,0.0005466059,0.0005466059,0,0.0005466059
118,UNKNOWN,D,1,0.9802919626,0.9802919626,0.9802919626,0,0.9802919626
119,CHARGES,D,1,2.14157407754101E-005,2.14157407754101E-005,2.14157407754101E-005,0,2.14157407754101E-005
119,TAX,D,1,0.4505951107,0.4505951107,0.4505951107,0,0.4505951107
120,ONLINE WALLET,D,1,0.0002889543,0.0002889543,0.0002889543,0,0.0002889543
121,BILL PAYMENT,D,2,0.0839405035,0.0016487043,0.1662323028,0.0067719402,0.083940506
121,CONSUMPTION,D,2,0.3572925341,0.0003827238,0.7142023444,0.1273846127,0.3572925329
121,FOREX CHARGES,D,1,0.0003573849,0.0003573849,0.0003573849,0,0.0003573849
121,LOW BALANCE CHARGES,D,1,0.0003720051,0.0003720051,0.0003720051,0,0.0003720051
124,INSURANCE,D,1,0.1421612203,0.1421612203,0.1421612203,0,0.1421612203
125,BILL PAYMENT,D,1,0.0164470002,0.0164470002,0.0164470002,0,0.0164470002
125,CONSUMPTION,D,2,0.0184134301,0.0124821682,0.024344692,3.5179868045368E-005,0.0184134301
125,FOREX CHARGES,D,1,1.89986349141691E-005,1.89986349141691E-005,1.89986349141691E-005,0,1.89986349141691E-005
125,PETROL CHARGES,D,1,3.2010584618547E-006,3.2010584618547E-006,3.2010584618547E-006,0,3.2010584618547E-006
126,PERSONAL,D,1,0.0281087775,0.0281087775,0.0281087775,0,0.0281087775
126,TRAVEL,D,1,0.0032719702,0.0032719702,0.0032719702,0,0.0032719702
126,UNKNOWABLE,D,1,0.0028163041,0.0028163041,0.0028163041,0,0.0028163041
126,UNKNOWN,D,1,0.5826210976,0.5826210976,0.5826210976,0,0.5826210976
128,INSURANCE,D,1,0.0399839394,0.0399839394,0.0399839394,0,0.0399839394
128,PETROL,D,1,0.0016143516,0.0016143516,0.0016143516,0,0.0016143516
146,PERSONAL,D,1,0.0406958126,0.0406958126,0.0406958126,0,0.0406958126
146,TRAVEL,D,1,0.0055223745,0.0055223745,0.0055223745,0,0.0055223745
146,UNKNOWABLE,D,1,0.0018710718,0.0018710718,0.0018710718,0,0.0018710718
146,UNKNOWN,D,2,0.6669314951,0.3338629901,1,0.110934629,0.66693151
160,INSURANCE,D,1,0.001708852,0.001708852,0.001708852,0,0.001708852
161,BILL PAYMENT,D,1,0.0319567099,0.0319567099,0.0319567099,0,0.0319567099
161,CONSUMPTION,D,1,0.1162054911,0.1162054911,0.1162054911,0,0.1162054911
167,EMI,D,1,0.0113324961,0.0113324961,0.0113324961,0,0.0113324961
169,BILL PAYMENT,D,1,0.0653978214,0.0653978214,0.0653978214,0,0.0653978214
169,CONSUMPTION,D,1,0.0043103267,0.0043103267,0.0043103267,0,0.0043103267
171,BRANCH CHARGES,D,1,0.0006987035,0.0006987035,0.0006987035,0,0.0006987035
177,CONSUMPTION,D,2,0.0222115223,0.004892108,0.0395309366,0.0002999621,0.0222115219
177,SAVINGS,D,1,0.7446599603,0.7446599603,0.7446599603,0,0.7446599603
208,INSURANCE,D,1,0.5439777374,0.5439777374,0.5439777374,0,0.5439777374
230,TRAVEL,D,1,0.0013084852,0.0013084852,0.0013084852,0,0.0013084852
230,UNKNOWABLE,D,1,0.0001327005,0.0001327005,0.0001327005,0,0.0001327005
230,UNKNOWN,D,1,0.9918711782,0.9918711782,0.9918711782,0,0.9918711782
1,,D,1,0.0334425606,0.0334425606,0.0334425606,0,0.0334425606
1,BOUNCE,D,4,0.04246249,0.0178614631,0.0976274312,0.0010365787,0.0271805339
1,CHARITY,D,1,0.0053637992,0.0053637992,0.0053637992,0,0.0053637992
1,HOLD FUND,D,7,0.0610725812,0.0049861642,0.2188892514,0.0052586048,0.0176836457
1,INSURANCE,D,60,0.0361254162,0.0015396164,0.256544143,0.0019617374,0.0180570185
1,ONLINE WALLET,D,49,0.0040447719,3.80168530682567E-005,0.0288012624,4.29662357246707E-005,0.001077257
1,PERSONAL,D,80,0.0366249715,0.0001908546,0.2006585151,0.0020101483,0.0167645775
1,PREMAT CHARGES,D,1,0.000906144,0.000906144,0.000906144,0,0.000906144
1,TRAVEL,D,95,0.0200501145,4.94799460284412E-005,0.3898836672,0.0023309757,0.0062083276
1,UNKNOWABLE,D,64,0.0231731601,8.37665629660478E-006,0.2524910867,0.0020636135,0.0105711129
2,BILL PAYMENT,D,37539,0.1428299544,0,1,0.0233192911,0.0962409228
2,CHARGES,D,32985,0.0022335235,5.85863730862002E-008,1,0.0001651753,0.0009080045
2,EMI,D,19920,0.1443812698,1.81565758339275E-006,1,0.0184591987,0.109270215
2,PETROL CHARGES,D,13876,0.0003397888,1.87748139524047E-006,0.0360981226,4.22129684825208E-007,0.0001388279
2,TAX,D,409,0.0291839699,2.04306076057037E-007,1,0.0090234726,0.0018691582
3,FOREX,D,244,0.0004845346,1.45933825024258E-007,0.0444956794,1.01521133107904E-005,8.18297776277177E-005
3,HEALTH,D,8194,0.0052120155,0,0.5154400468,0.0002222086,0.0018568481
3,INTEREST,D,685,0.0019955573,2.95797491389749E-007,0.1547594815,7.77294592895172E-005,9.27940345718525E-006
3,PETROL,D,14196,0.0032789988,0,0.182815358,3.80606117437955E-005,0.0014038903
3,REVERSAL,D,82,0.0025956441,9.10627136363473E-007,0.0255884994,1.63083146929295E-005,0.0016571003
3,SELF,D,18,0.1491575444,0.0015173958,0.4931980371,0.0232769898,0.1005224586
3,UNKNOWN,D,172913,0.2816083807,0,1,0.0470852191,0.2458585203
4,BOUNCE CHARGES,D,59330,0.000399384,3.53823348397952E-009,0.0299905427,0.00000077,0.0001284752
4,BRANCH CHARGES,D,47685,0.0004799344,0.000000144,1,2.12150700237113E-005,0.0002766254
4,CLOSING,D,584,0.0061565058,4.20681658397371E-008,0.2759259939,0.0003289127,0.0002780351
4,CONSUMPTION,D,218632,0.5371636853,0,1,0.0805249488,0.5082570314
4,FOREX CHARGES,D,8519,0.000502663,5.18860465703597E-009,0.0286904555,1.92335229682805E-006,7.76065498939715E-005
4,INVESTMENT,D,25653,0.0589246331,0.000000134,1,0.0099569363,0.0206513964
4,KIDS,D,9218,0.0024261086,0.00001272,0.2203968018,2.51777568151461E-005,0.0013205323
4,LOCKER CHARGES,D,376,0.0019736345,0.0001471112,0.0147606283,2.73582855950017E-006,0.0015106531
4,LOW BALANCE CHARGES,D,4136,0.0052430055,7.79080977508784E-009,1,0.0012266885,0.0014259281
4,SAVINGS,D,56527,0.0953131547,0,1,0.0215182924,0.0310439393
4,STOCK CHARGES,D,1053,0.0033993064,5.14902421855368E-005,0.1571085751,6.71186985694968E-005,0.0020334099
5,,D,119,0.0184455489,0.0007705812,0.0664094612,0.0001878799,0.014378787
5,BOUNCE,D,2269,0.055168047,3.65603627869859E-005,0.7894356251,0.0072435463,0.0235568099
5,CHARITY,D,1855,0.0050786255,1.51185076902038E-006,0.2544558346,7.21511943560272E-005,0.0034988362
5,HOLD FUND,D,1210,0.0295456655,0.00001563,0.6013115048,0.0016099005,0.0175656434
5,INSURANCE,D,38259,0.0319334001,7.99382032710127E-005,1,0.0014813477,0.0207403563
5,ONLINE WALLET,D,32427,0.0039955635,0,1,0.0001428025,0.0012892553
5,PERSONAL,D,35719,0.0389578572,3.12165475691017E-008,1,0.0044401585,0.0156943183
5,PREMAT CHARGES,D,333,0.0002248732,7.14489942765795E-007,0.0025566018,1.14181386139416E-007,0.0001062073
5,REMITTANCE,D,7,0.0222965018,0.0025348219,0.0661493316,0.0004247975,0.0179503486
5,SWEEP,D,395,0.0619377734,4.19016856767485E-008,0.4888601601,0.0082636594,0.0181400161
5,TRAVEL,D,69559,0.0169088229,0,1,0.0007959883,0.0077149528
5,UNKNOWABLE,D,36960,0.0310435138,3.85079232501084E-007,0.9984327555,0.0048778973,0.0061534476
6,BILL PAYMENT,D,85321,0.1199589534,0,1,0.0162329028,0.0800527558
6,CHARGES,D,66617,0.0008396968,0,1,0.0001369694,0.0003533939
6,EMI,D,47155,0.1533159048,5.90808838296653E-007,1,0.0194162529,0.1154649556
6,PETROL CHARGES,D,34378,0.0001963539,3.9290395648095E-007,0.0079013472,1.10056211234082E-007,7.7807082561776E-005
6,TAX,D,4696,0.0113330297,9.06085961815961E-009,0.5211603045,0.0005863663,0.003967023
7,FOREX,D,238,0.0001687027,3.66598328582768E-007,0.0171452351,1.27274523967142E-006,3.55152333213482E-005
7,HEALTH,D,4276,0.0038626063,0,0.2687014341,0.0001010572,0.001059848
7,INTEREST,D,413,0.0024602337,0.000000164,0.0614424236,0.00002974,0.0002667774
7,PETROL,D,7546,0.0025499995,0,0.1946898699,2.52822821998195E-005,0.0010855735
7,REVERSAL,D,192,0.0009157708,1.15675709366769E-006,0.0080538532,1.31882943028696E-006,0.0005684508
7,SELF,D,13,0.0787122386,0.0011387443,0.1832479388,0.0048258538,0.0535104722
7,UNKNOWN,D,70236,0.3963268968,0,1,0.0504413162,0.3814114332
8,BOUNCE CHARGES,D,12358,0.0001699065,2.71945115315475E-008,0.0110348286,1.64265428003024E-007,4.99771886097733E-005
8,BRANCH CHARGES,D,13660,0.0003402458,4.18569044313699E-007,1,7.36114550671669E-005,0.0001330523
8,CLOSING,D,283,0.0025190017,1.28172388258463E-007,0.0624135993,3.62034013482801E-005,0.0001423975
8,CONSUMPTION,D,52874,0.3139184547,3.27541329170344E-007,1,0.0460940305,0.2664446235
8,FOREX CHARGES,D,3939,0.000484218,8.2268876155922E-009,0.0398041792,2.32376777926328E-006,7.3709525167942E-005
8,INVESTMENT,D,12163,0.0596461898,1.04490766261733E-006,0.9904690981,0.0104176013,0.0213394426
8,KIDS,D,1556,0.0014061776,9.03069576452253E-006,0.0840353519,1.70385168859703E-005,0.000591988
8,LOCKER CHARGES,D,453,0.0011397131,6.37382936474751E-006,0.0136305001,1.12418880881887E-006,0.0008876186
8,LOW BALANCE CHARGES,D,1519,0.0031556427,1.08531423848035E-007,1,0.00112437,0.0007281309
8,SAVINGS,D,17016,0.1168683367,0.0001002144,1,0.0257701885,0.0480387397
8,STOCK CHARGES,D,362,0.001582565,3.76298194169067E-005,0.0598305911,1.52431218667263E-005,0.0009279684
9,,D,48,0.0100126361,0.0003938247,0.0380544551,5.53799242992083E-005,0.0080673788
9,BOUNCE,D,890,0.0459943798,1.58684688358335E-005,0.6419951916,0.0057782076,0.0181118771
9,CHARITY,D,547,0.0033564028,5.89812843827531E-005,0.0435643867,0.000010391,0.0025376508
9,HOLD FUND,D,168,0.0230500152,0.0002243454,0.9629001617,0.0056122772,0.0103889387
9,INSURANCE,D,16421,0.0234116459,3.77931646653451E-005,0.9920880795,0.0008479239,0.0149550056
9,ONLINE WALLET,D,6072,0.002316148,0,1,0.0001883354,0.0006531729
9,PERSONAL,D,10865,0.0343547897,1.43611359249007E-007,1,0.0035646917,0.0133746732
9,PREMAT CHARGES,D,159,0.0002304459,2.88701698991645E-007,0.003426532,1.82901169667754E-007,8.48804993438534E-005
9,REMITTANCE,D,4,0.0511051929,0.0163160414,0.0950421318,0.00081589,0.0465312973
9,SWEEP,D,261,0.0730327505,0.000000071,0.3972294033,0.0085124398,0.0384905301
9,TRAVEL,D,21668,0.0123471136,3.63431263394887E-006,0.8602377176,0.0005106815,0.0053140735
9,UNKNOWABLE,D,12929,0.045700774,6.28442080596869E-007,0.7868652344,0.0068789212,0.0087116957
10,BILL PAYMENT,D,25548,0.1165547861,0,1,0.0139505112,0.0849639028
10,CHARGES,D,19301,0.0005028499,1.5073229775453E-008,0.2803715765,1.44879307350508E-005,0.000248369
10,EMI,D,16430,0.1638591921,9.00317047580757E-007,0.9983546138,0.0200678338,0.1241762787
10,PETROL CHARGES,D,10858,0.0001758221,7.21208664344886E-007,0.0063374098,7.74486373255871E-008,7.07213475834578E-005
10,TAX,D,2644,0.014961497,2.13676560889553E-008,0.7232529521,0.0016692418,0.0038837856
11,FOREX,D,115,5.81739301038476E-005,4.19453101585532E-007,0.0012263635,2.23851715501043E-008,2.36230789596448E-005
11,HEALTH,D,1539,0.0033639323,0.00002606,0.2228577733,0.0001031823,0.0007757556
11,INTEREST,D,182,0.0027635683,1.42244743983611E-007,0.1009930819,8.9117702608536E-005,0.0004186525
11,PETROL,D,2665,0.0025506079,2.43003214563942E-005,0.0508321822,1.71381156361885E-005,0.0012026138
11,REVERSAL,D,77,0.000845188,3.50812888427754E-006,0.0095782513,0.000001654,0.0005394015
11,SELF,D,7,0.0492116533,0.0015043062,0.1795097888,0.0030415868,0.027787488
11,UNKNOWN,D,21105,0.4571116329,5.38895001227502E-005,1,0.0494133059,0.4511548281
12,BOUNCE CHARGES,D,3616,0.0001231207,1.8235719601023E-009,0.003876402,5.56319503636941E-008,3.66166314051952E-005
12,BRANCH CHARGES,D,4043,0.0002129111,8.46204784465954E-007,0.0055595152,1.0136252633139E-007,9.73366913967766E-005
12,CLOSING,D,112,0.0023565674,0.000000113,0.0427813381,2.92413317843946E-005,0.00021251
12,CONSUMPTION,D,15461,0.2414644792,0,1,0.0330701765,0.2019930482
12,FOREX CHARGES,D,1590,0.0004981289,2.64438977382042E-008,0.0233153068,1.94227368237097E-006,7.14765119482763E-005
12,INVESTMENT,D,4309,0.0575649043,4.33991189652261E-008,0.9759904146,0.0093998311,0.0198867265
12,KIDS,D,344,0.0019730962,1.80597489816137E-005,0.0804970413,4.49794907714937E-005,0.0004802404
12,LOCKER CHARGES,D,206,0.0007727766,7.528746209573E-005,0.0047175526,3.71347463715245E-007,0.0006428201
12,LOW BALANCE CHARGES,D,573,0.0012663726,3.98791513589458E-007,0.0776687637,1.57177347676926E-005,0.0005460078
12,SAVINGS,D,5027,0.1240687849,0.0001259161,1,0.0283164865,0.0516163558
12,STOCK CHARGES,D,103,0.0025698326,4.55656081612688E-005,0.1509747654,0.0002227258,0.0006270772
13,,D,16,0.0103347801,0.0015892312,0.028404247,4.07596333949677E-005,0.0100911185
13,BOUNCE,D,259,0.0342770618,7.71529448684305E-005,0.5828395486,0.0030726843,0.0157557297
13,CHARITY,D,180,0.0025879591,0.000036238,0.0217394456,6.9292950683202E-006,0.0019661104
13,HOLD FUND,D,40,0.0215722747,0.0035874252,0.0780268162,0.0003209312,0.0141327064
13,INSURANCE,D,5356,0.020067631,2.85357891698368E-005,0.679427743,0.0008054016,0.0118830651
13,ONLINE WALLET,D,1463,0.0016381714,1.92238621821161E-006,0.2309429348,4.43052684570708E-005,0.0004566223
13,PERSONAL,D,3326,0.0359628206,2.68237698719531E-007,0.8824707866,0.0046500771,0.0125933364
13,PREMAT CHARGES,D,61,0.0001254835,1.64208063324622E-006,0.0007294284,2.93696570923007E-008,5.05313510075212E-005
13,REMITTANCE,D,1,0.0325723775,0.0325723775,0.0325723775,0,0.0325723775
13,SWEEP,D,140,0.0594865741,3.64303005540023E-008,0.5057653785,0.007177859,0.0190050378
13,TRAVEL,D,6141,0.0094861679,1.8683405187403E-006,1,0.000511726,0.0041114935
13,UNKNOWABLE,D,4082,0.0513334287,1.60075853727903E-006,0.7511214018,0.0070886827,0.0110563841
14,BILL PAYMENT,D,7865,0.1109401966,3.75852846445923E-006,1,0.013018219,0.0801362991
14,CHARGES,D,6200,0.0003955496,0,0.1659378707,6.22705141003308E-006,0.0002007445
14,EMI,D,5493,0.155078427,9.71386953096953E-007,0.9991044402,0.0179727476,0.1183610037
14,PETROL CHARGES,D,3317,0.0001593343,1.42282397064264E-006,0.0027179683,5.24736843693673E-008,6.71713205520064E-005
14,TAX,D,1127,0.0513838962,1.8210428720522E-008,0.7366018891,0.0178815478,0.0039325985
15,FOREX,D,42,9.19810554261771E-005,4.83325447930838E-006,0.0008072283,2.95714842798474E-008,1.80883034772705E-005
15,HEALTH,D,465,0.0027597781,0,0.113679558,7.40230886838274E-005,0.0006148856
15,INTEREST,D,65,0.0050340198,3.13874437551931E-007,0.1632294953,0.0004472796,0.0005497621
15,PETROL,D,821,0.0022927297,3.4012169635389E-005,0.0386609025,1.45842052787409E-005,0.0010065692
15,REVERSAL,D,30,0.0010117867,1.00746308362432E-006,0.0183134116,1.0440452266964E-005,0.000323567
15,SELF,D,2,0.0257021785,0.0161489844,0.0352553725,9.12635164809217E-005,0.0257021785
15,UNKNOWN,D,6616,0.4990753599,0.0001119316,1,0.0537650742,0.4962119758
16,BOUNCE CHARGES,D,1095,9.87354576257055E-005,0.000000319,0.0015632597,2.24708192820954E-008,3.14191638608463E-005
16,BRANCH CHARGES,D,1330,0.0001997633,7.17945658834651E-006,0.0043466385,1.39323392912145E-007,8.38331980048679E-005
16,CLOSING,D,42,0.0049948385,3.83682106530614E-007,0.134408325,0.0004265258,5.52318160771392E-005
16,CONSUMPTION,D,4934,0.1998757429,4.66739111288916E-005,1,0.0284690887,0.1585530639
16,FOREX CHARGES,D,596,0.0005807226,7.72054065123484E-009,0.0220899079,3.90461431437606E-006,6.75498886266723E-005
16,INVESTMENT,D,1543,0.0646003911,1.08461745185196E-005,0.9291507602,0.0121801025,0.0217002574
16,KIDS,D,94,0.0008537538,1.24052758110338E-005,0.0149063701,5.32061800685232E-006,0.0002704923
16,LOCKER CHARGES,D,90,0.0006359992,8.51555669214577E-005,0.0034747527,3.24762348461512E-007,0.000462518
16,LOW BALANCE CHARGES,D,214,0.0009478361,1.18950707062027E-008,0.0351551622,7.83208546251655E-006,0.0003500897
16,SAVINGS,D,1642,0.1474100383,0.000222868,1,0.0356080466,0.0670648217
16,STOCK CHARGES,D,35,0.0022253483,3.97006406274158E-005,0.0468601063,5.96125787536169E-005,0.0004794993
17,,D,9,0.0086116466,0.000567865,0.0200942326,3.07657159750048E-005,0.0097007882
17,BOUNCE,D,123,0.0272003759,3.11744634018396E-006,0.2089885771,0.0014204219,0.0142441699
17,CHARITY,D,59,0.0020976074,0.000157281,0.0134065999,4.76374732490748E-006,0.0016472264
17,HOLD FUND,D,8,0.0092248347,0.0026598237,0.0207480025,3.5354821643352E-005,0.0080929957
17,INSURANCE,D,1769,0.0172427923,0.0001174643,0.7402777076,0.0009695434,0.0099292584
17,ONLINE WALLET,D,413,0.001163455,1.50671587562101E-006,0.060752131,1.22463813194612E-005,0.0004167007
17,PERSONAL,D,1136,0.03719937,1.07126901127685E-007,0.7786043882,0.0048678952,0.0128877088
17,PREMAT CHARGES,D,17,0.000255611,1.06236429928686E-005,0.0015288264,1.25662336108404E-007,0.0001018879
17,SWEEP,D,46,0.0619553596,5.01027521693231E-008,0.364086628,0.0069365185,0.0238296799
17,TRAVEL,D,1966,0.0092284149,2.43127988142078E-006,0.4507011771,0.000518901,0.0034073745
17,UNKNOWABLE,D,1306,0.0481254902,4.41149040852906E-007,0.8259254694,0.0065610935,0.0124463979
18,BILL PAYMENT,D,2691,0.1085097444,5.24496954312781E-007,1,0.0154185659,0.0707634985
18,CHARGES,D,2162,0.000366124,1.13943876556277E-008,0.0934049487,5.24644370036012E-006,0.0001760851
18,EMI,D,1795,0.1399113743,4.56947333304925E-007,0.9971001744,0.0167323466,0.1043493822
18,PETROL CHARGES,D,1043,0.0001577127,1.67388282079628E-006,0.0138504701,2.48143445046911E-007,4.82692121295258E-005
18,TAX,D,437,0.0324385952,2.42078925793976E-008,0.6192682981,0.0091047325,0.0035982074
19,FOREX,D,17,5.01545880775425E-005,3.5694392863661E-007,0.0006805666,2.49129152862085E-008,1.0054679478344E-005
